A15215;GRIFOL SEGADO;JON INIGO;H;46;142;96
BZ294236;ULIAQUE ROZO;ANGEL RAMIRO;H;25;169;89;Grado en Bioquímica y Ciencias Biomédicas;4
UH505723;LIANO ANACABE;MERITXELL;M;22;162;92;Grado en Filosofía;3
WI231461;ZARALLO NASTASE;BOGDAN GEORGE;H;22;182;76;Grado en Sociología;3
B29428;GESTO BOWEN;FRANS;H;44;165;95
U28958;JOGLAR VEJO;NATALIA CAROLINA;M;64;197;73
C70056;MALEA EL KHADIR;EVGUENIA;M;70;196;90
RJ062029;MEDEIROS JACK;SILVIA EVA;M;22;147;74;Grado en Ciencias de la Actividad Física y del Deporte;4
S13398;AVELLAN UGIA;ANA PAZ;M;59;198;104
LX059323;SHAHID BEN AHMED;JAVIER ANDRES;H;21;196;68;Grado en Educación Social;2
DC980225;TATAY BOLUDA;CLAUDE;M;18;185;63;Grado en Ingeniería Telemática;4
H70388;COBLES CADAR;MIHAI LAURENTIU;H;25;191;68
T57193;SOLDEVILLA GONZALEZ DE AUDICANA;COSTANTINO;H;53;195;94
Q17183;CURTIDO YUNTA;FARHAT;H;26;173;104
R41960;BATTAGLIA JUANATEY;ALICIA BELEN;M;55;168;68
VM839936;VILLALIBRE ZARZA;EMIGDIO;H;18;165;98;Grado en Ciencias Ambientales;3
U81178;BOU GALAZO;SANTIAGO BENJAMIN;H;67;146;48
WD425121;LAZEA ROSES;ARUCA;M;18;182;96;Grado en Ingeniería Multimedia;4
CM915375;AVILES AGUIRREBEITIA;DINO;H;22;173;55;Grado en Ingeniería Química;4
FC768412;CHAMBERLAIN PAUTA;UGNE;M;25;168;53;Grado en Economía;2
D67409;QUISHPI PENAMARIA;PABLO CRUZ;H;39;151;87
PF888428;JUANIZ LUNO;MARIA LIRIA;M;18;148;101;Grado en Nutrición Humana y Dietética;2
T81415;MUNOZ DE ARENILLAS ARTAZCOZ;YOUSRI;H;36;142;81
PA395365;DEL CASAR JUARA;NURIA PINO;M;25;161;103;Grado en Fisioterapia;1
DW274790;GRUBER BOAR;MARTA GRACIELA;M;20;165;56;Grado en Ciencias de la Actividad Física y del Deporte;2
Q41251;NAUDIN PERTEGAL;YOLANDA NIEVES;O;64;176;81
Q27178;IBARLUCEA PUIGDELLIVOL;NASR EDDINE;H;25;161;85
U19714;MEDEIROS ANGOITIA;NICOLAS ERNESTO;H;61;152;75
H23821;CLAVE MANOTA;ELVIRA LUISA;O;36;172;78
GT899485;GUIOT MONTEALEGRE;CHRISTIANNE;M;19;156;52;Grado en Ingeniería Telemática;3
EW625426;DABRIO USATEGUI;CRISTINA PAOLA;M;20;169;105;Grado en Traducción y Mediación Interlingüística: Alemán;4
F44927;IBERN PAJARES;MURILO;H;53;198;100
CV878509;DEL PASO COCA;NENE;M;25;192;69;Doble Grado en Derecho y Criminología;1
FM298082;KADIRI DE ISLA;XINYAN;M;24;145;47;Grado en Maestro/a en Educación Infantil;2
WP161082;BAUZA PUYAL;MARIA FLORIPES;M;23;175;72;Grado en Turismo;1
Y28459;CANDE MOUNIR;PILAR LAURA;M;37;195;51
PK316103;VINALLONGA AVEIGA;DOLORES MARTA;M;21;171;50;Grado en Negocios Internacionales;4
JI518183;MUGICA VICIEN;MARIA PENA;M;23;177;65;Grado en Ingeniería Multimedia;4
QC309441;NEGRON JUELA;MICAEL;H;20;165;71;Grado en Filología Clásica;4
E80843;FILLOL MANENT;SONIA SOFIA;M;28;173;97
QO601635;POBES OULGHAZI;ABILIO;H;19;168;77;Grado en Negocios Internacionales;2
M82500;AREQUIPA SORALUCE;JESUS ALBERTO;H;31;194;56
QI072062;GIGOSOS THORPE;JABRAN;H;22;154;99;Grado en Maestro/a en Educación Infantil;4
Y03105;HAMADI ABDERRAHMANE;SARA JUANA;O;31;150;96
C00834;SARIOL CALDUCH;GALILEO;H;50;165;57
XS277579;VALENCIAGA AVELLI;LUIS URBANO;H;20;148;87;Grado en Trabajo Social;4
FE174696;GOREA SANCHEZ CHIQUITO;IOAN CRISTIAN;H;23;198;59;Grado en Pedagogía;2
ZC353036;RETAMOSA JAUREGUIZAR;ZAFIRA;M;21;158;105;Grado en Traducción y Mediación Interlingüística: Inglés;4
DM054949;EL FOUNTI MIRALDA;DOLORES RITA;M;18;176;71;Grado en Comunicación Audiovisual;4
FX051788;TOMASA TELMO;ANDRES GERMAN;H;20;153;63;Grado en Estudios Hispánicos;4
IX210161;TAHER BARNUEVO;LAURA AMELIA;M;22;166;45;Grado en Traducción y Mediación Interlingüística: Inglés;1
W76463;CAPELO BUXEDA;JUANA ANDREA;M;64;176;88
AQ287509;SANFELIX SIEIRO;NATALIA MARCELA;M;22;150;66;Grado en Criminología;3
FD884134;GANADO PORRUA;PURISIMA CONCEPCION;M;20;169;82;Grado en Ciencias de la Actividad Física y del Deporte;2
L41558;CARRES GORAN;XIAOJIE;H;42;181;103
NX225660;ARREDONDO VILLODRES;GUSTAVO FERNANDO;H;21;157;77;Grado en Ingeniería Informática;2
W51420;ANGELO MAZORRIAGA;NELU FLORIN;H;67;174;67
QI086539;OJER JOUNOU;GLADYS CONSUELO;O;19;154;102;Grado en Medicina;3
UQ289326;GUALLAR MAFTEI;SONIA MARITZA;M;21;142;83;Grado en Historia del Arte;1
YU707388;POMBO CHOUATI;MARIA BASILISA;M;19;144;101;Grado en Ingeniería Electrónica Industrial;1
OY665741;NODAR FAMILIA;KAREN LORENA;M;21;194;70;Grado en Traducción y Mediación Interlingüística: Inglés;1
LZ240207;MONTENEGRO VOICA;CLEMENTA;M;22;185;104;Grado en Maestro/a en Educación Infantil;2
NS420018;KOUSAR ARBELAIZ;EDYTA ANNA;M;21;174;95;Grado en Relaciones Laborales y Recursos Humanos;1
ZX475853;BENABDALLAH PICHER;DOLORES MATILDE;M;24;140;73;Grado en Filosofía;4
FA797833;BARELLA PEDRUEZA;MARTA NOEMI;M;18;155;74;Grado en Farmacia;2
JK566270;TERRON DUBOIS;ANGELES JOSEFA;M;20;145;74;Grado en Psicología;3
HJ746544;INCA ALLEPUZ;COSTELA;O;21;194;88;Grado en Ingeniería Electrónica Industrial;3
Q94701;ARZA SANCHEZ PASCUALA;MARIA ASUNCION;M;60;198;61
PK527590;MUSTE ARAGUAS;REFUGIO;M;22;163;88;Grado en Ingeniería Química;3
SN403862;ARBIB PAMIAS;FLORA MARIA;M;23;184;56;Grado en Relaciones Laborales y Recursos Humanos;2
W39519;CAMPANA ASHRAF;SILVIA EVA;M;57;181;54
HX373419;BAIDEZ MAHFOUD;NOEMI ROCIO;M;22;158;101;Grado en Enfermería;1
E25917;BERDEAL WOODCOCK;MIKAYEL;H;52;181;87
PB311016;SABUGUEIRO BOU;DIEGO GERARDO;H;20;181;84;Grado en Traducción y Mediación Interlingüística: Alemán;4
T71105;PATTERSON BONANAD;CHABIER;H;49;184;54
XC338233;TALAVERO JARES;MARC AURELI;H;18;170;99;Grado en Traducción y Mediación Interlingüística: Alemán;4
WG021435;LAYOS CIFRES;JONATAN MANUEL;H;19;146;104;Grado en Óptica y Optometría;2
RW048503;TUNEU KRASIMIROVA;ROBERT ADAM;H;23;172;47;Grado en Sociología;1
ZM856515;ECHAVARRIA CAVEDA;CORAIMA;M;25;184;61;Grado en Ingeniería Telemática;1
QP656133;CISSOKO GUSANO;GUSTAVO ANIBAL;H;23;144;54;Grado en Fisioterapia;3
SW978573;GARSABALL QUINTAIROS;CRISTINA GEORGETA;M;18;147;81;Grado en Enfermería;2
TL608884;ASPERA AJA;EDORTA;H;20;164;46;Doble Grado en Derecho y Ciencias Políticas y de la Administración Pública;4
HE977974;VILLAMANAN YEDRA;FEDERICO ROBERTO;H;25;183;87;Grado en Finanzas y Contabilidad;3
ZR028597;ROLLON BENDADA;DORA MARIA;M;21;147;95;Grado en Biotecnología;1
JY152324;ZAFAR GOROSABEL;MARILZA;M;25;193;104;Grado en Bioquímica y Ciencias Biomédicas;2
PO003261;AYUELA RIZWAN;LUCIDIA;O;22;171;71;Grado en Filología Clásica;1
YV509085;ARCARAZO HUELAMO;MARIA MONICA;M;23;160;80;Doble Grado en ADE y Derecho;1
WF755359;FAURA URBIZU;JOHN KEVIN;H;25;183;52;Grado en Geografía y Medio Ambiente;2
ER854023;ECHAVARRI BELZUNCES;MARCELINA;M;23;188;52;Grado en Ingeniería Electrónica de Telecomunicación;4
C57137;BEVAN GRISALES;DOMINGO AGUSTIN;H;27;191;76
LH056352;RODRIGUEZ PERAL JAOUAD;KEVIN LEONARDO;H;23;185;81;Grado en Biotecnología;4
V60503;AIT VIVEROS;KHADOUJA;M;30;190;51
M16584;PINZON RODRIGUEZ ARIAS;MARIANA GABRIELA;M;70;179;51
LF262763;MOLDON VINES;WILSON GEOVANNY;H;24;170;65;Grado en Traducción y Mediación Interlingüística: Francés;4
J24073;SORARRAIN CHAPINAL;JOSE BASILIO;H;53;188;56
ZA560558;CARRILERO AYENSA;XUEHUA;M;20;183;68;Doble Grado en Turismo y ADE;2
KB032274;AYORA GARRIZ;CONSTANTIN LAURENTIU;H;19;143;88;Grado en Derecho;4
O37183;SEVILA MARTIN MORA;KAREN BEATRIZ;M;57;169;57
LW728693;DE ORY SALDIAS;MOHAMED KARIM;H;21;200;101;Grado en Maestro/a en Educación Infantil;4
BI386281;MAZUELOS IRAZUSTA;DIOSELINA;M;24;182;54;Grado en Física;2
AF136765;MARRUECOS ARGUIJO;TXOMIN;H;20;168;100;Grado en Historia del Arte;1
T99461;ROIBAL ALCAIN;SONATA;M;40;155;45
LD978615;FIESTAS MARQUES;CLARA ALEXANDRA;M;23;145;67;Grado en Filología Catalana;1
XM104666;FRESNILLO MASABANDA;LUC;H;18;183;45;Doble Grado en Sociología y Ciencias Políticas y de la Administración Pública;1
ZM674926;CASAIS EMILIO;NASEER;H;18;194;62;Grado en Estudios Ingleses;2
KV916074;BUTOI TINENA;JOSE PERFECTO;H;22;141;95;Grado en Farmacia;3
D06248;PAREDERO BRITO;FABIAN DARIO;H;34;164;104
JI105121;DENNIS CALLEALTA;ADOLFO FRANCISCO;H;23;178;49;Grado en Logopedia;2
E93687;SOLIS TROITINO;PABLO MAXIMILIANO;H;54;144;59
MH062314;QUINATOA DEVESA;AURELIA MIHAELA;M;21;141;55;Grado en Farmacia;4
YC227822;MORIONES MARTINI;SHARON NICOLE;M;23;197;79;Grado en Información y Documentación;1
J77663;ZARAUZA SINOBAS;FENGZHU;O;48;157;47
QQ783654;COLLELL GONZALEZ DE MENDOZA;MARIYA;M;19;181;69;Doble Grado en Sociología y Ciencias Políticas y de la Administración Pública;3
AK932584;BERTOLA VILACOBA;FREDY PATRICIO;H;23;148;104;Grado en Química;4
PT292347;GHANEM BACIERO;ROBERT MARIUS;H;22;140;57;Grado en Logopedia;2
FF971591;ALTABELLA LAVIE;AUREL MARIUS;H;22;156;99;Grado en Finanzas y Contabilidad;3
IX887026;BALLESTE MARGALLO;BEATRIZ INMACULADA;M;20;140;83;Grado en Negocios Internacionales;4
MG893908;CUTILLAS CATOIRA;IULIUS;H;20;162;70;Grado en Periodismo;2
J20853;GARCIA CALDERON RAISS;MOHAMED ALY;H;42;174;81
R16294;ALEXANDRESCU NEGREA;INES PATRICIA;M;36;160;57
C60843;NEIRA USECHE;REYES;M;41;163;50
QO781602;FORA PINHEIRO;HECTOR SALVADOR;H;23;151;96;Grado en Finanzas y Contabilidad;4
C65666;GRISALES ZALABARDO;LUCAS MARTIN;H;32;140;48
P06474;ZELAIA UBEIRA;DANIEL DAMIAN;H;48;147;95
IP786189;LISTA SACHEZ;JENY;M;25;174;79;Grado en Turismo;2
EO719444;CEAN TASCON;OMAYMA;M;25;171;72;Grado en Economía;2
IG628222;CUSTARDOY DEUMAL;ROCIO ALBA;M;18;165;69;Grado en Ciencias Ambientales;2
BH478397;GAYOSO CINTAS;JONATHAN RAMON;H;18;161;70;Grado en Biotecnología;4
LD015303;ZAOUJAL ANGEL;SUSANA MARIA;O;22;186;83;Grado en Historia del Arte;1
ZE782070;KOSTADINOVA BARRIOS;DANIEL PASCUAL;H;24;174;78;Grado en Biotecnología;2
AK243043;CERDA GISBERT;AMPARO PILAR;M;21;147;46;Grado en Administración y Dirección de Empresas (ADE);2
LQ837558;MOH SERRAN;PAUL MIHAI;H;18;200;71;Grado en Negocios Internacionales;2
B84613;DIAZ MORENO BENJUMEDA;GONZALO GERMAN;H;46;165;88
XO074052;ORPEZ TIENZA;CALINA;M;18;148;84;Grado en Administración y Dirección de Empresas (ADE);4
OJ423183;PECHO BASCOPE;LUDOVICO;H;20;154;72;Grado en Psicología;1
TU438742;URENA STAFFORD;GENY;M;20;200;96;Grado en Maestro/a en Educación Infantil;3
V33573;MIGUEZ SOLOMANDO;IDIATOU;M;46;163;88
ZI328397;ARRONIS BARJOLA;ANASTAS;H;21;168;100;Grado en Química;3
DG356155;ION MAHDI;PAULO HENRIQUE;H;23;151;58;Grado en Administración y Dirección de Empresas (ADE);4
RF852977;WITT BOCARDO;ALVARO RAUL;H;24;141;57;Grado en Maestro/a en Educación Infantil;3
K44851;ALVA COMPAIRED;JOSE REMEDIOS;H;30;192;49
T05728;TARTALO TRESPALACIOS;JULIA EDITH;O;42;156;94
QE296843;MORALEDA CAMBERO;CELIA JOSEFA;M;21;188;47;Grado en Logopedia;2
C23323;MARANTE JAATIT;JOHNNY EDUARDO;H;70;143;95
SI489034;POLES FIGUEROA;IONELIA;M;21;195;50;Grado en Turismo;4
YC682676;BILAL TELMO;RAFAEL DARIO;H;25;148;80;Grado en Historia del Arte;1
H09783;AOMAR SUBIRAN;WENJING;M;45;185;70
E82450;BARO COSTANZO;EDUARDO MARIANO;H;69;160;70
JZ729873;FACUNDO JUNCADELLA;ANA MARIA CRUZ;M;18;192;46;Grado en Farmacia;3
UF814005;YUPA GREBOL;MARIA A;O;18;168;101;Grado en Estudios Hispánicos;1
EI425347;RAVINA FERNANDEZ TRUJILLO;IRENE ESTHER;M;22;166;69;Grado en Ingeniería Telemática;1
C98370;FABADO LABAJO;EFIDENCIA;O;38;175;84
BQ860691;ALMONTE PELEGERO;STOYKA;M;24;145;102;Doble Grado en Derecho y Criminología;2
T63853;VALLDEPERAS LAVER;MARIA AQUILINA;M;39;177;60
D16774;MIHI GODAY;PILAR ALICIA;M;33;159;50
MQ716786;ALLAN CRAIA;LUZ GEMA;M;19;172;92;Grado en Filosofía;4
BA128847;DICK CEACERO;CARLOS JESUS;H;22;156;81;Doble Grado en Sociología y Ciencias Políticas y de la Administración Pública;1
DN632913;GENCHEV BARAHONA;WILSON GUSTAVO;H;19;173;104;Grado en Derecho;3
IY678876;EGUEZ RAMIREZ;CAROLINA ESTEFANIA;M;18;176;60;Grado en Odontología;4
Q28429;ILDEFONSO SAMPE;JEFFERSON STALIN;H;68;186;101
J25543;DRAGUT QUINTIANA;VIRGINIA ELENA;M;70;170;65
CQ268961;CASTROMIL RESTITUTO;MIRIEM;M;20;143;62;Grado en Química;2
NV526351;MOMBLONA COMINO;ALAZNE;M;21;166;88;Grado en Relaciones Laborales y Recursos Humanos;4
VK169223;GUIZAN CEAN;ROBERT ERNEST;H;18;146;84;Grado en Psicología;3
BC338330;BUSTILLOS CROOK;AYLEEN;M;19;191;54;Grado en Farmacia;3
CU925991;TRENADO SANCHO;JOSE RAUL;H;20;146;82;Grado en Traducción y Mediación Interlingüística: Alemán;3
LO824570;LEWIS SANCHEZ GARRIDO;MADALINA MIHAELA;M;25;159;103;Grado en Traducción y Mediación Interlingüística: Francés;1
XX828601;CANO IBARGUCHI;CONSTANTIN MARIUS;H;22;149;47;Grado en Periodismo;4
T70454;BARBULESCU ARCEGA;BEGONA DOLORES;M;29;182;71
GA739700;MANEU BEVIA;REBECA ALEXANDRA;M;19;160;63;Grado en Derecho;2
YD743873;STANICA ALTOLAGUIRRE;DANIEL FLORIAN;H;23;197;82;Grado en Biotecnología;2
JQ470711;FIGUEIRAS LLUSIA;BALDOMERO JOSE;H;25;165;73;Grado en Maestro/a en Educación Infantil;1
KU812080;IRAURGUI VRABIE;GAETAN;H;19;160;88;Grado en Biotecnología;2
DM096160;MILANOVA SOTERAS;JEAN CHRISTOPHE;H;24;185;55;Grado en Ingeniería Informática;1
FQ497613;GALI EL GHAZI;JOAN VICENÇ;H;25;200;81;Grado en Ciencia y Tecnología de los Alimentos;2
IC502799;PASALODOS BORODI;PETRICA;M;21;182;80;Grado en Información y Documentación;3
XU240174;BONMATI GIRALDE;MIREIA ISABEL;M;22;167;76;Grado en Ingeniería Electrónica de Telecomunicación;4
GK580660;CASADEMONT OURO;CARLOS RAFAEL;H;23;200;101;Grado en Matemáticas;1
J55974;GARCIA POZUELO TALIDI;MARIA IDALIA;M;41;199;99
TL964207;DOBSON SANT;LUCIA CARMEN;M;18;190;58;Grado en Administración y Dirección de Empresas (ADE);1
EW525017;PERUYERO LARANGA;MARIA LLUC;O;23;193;86;Grado en Información y Documentación;1
VV130155;CLARACO JARAVA;FLORINA ADRIANA;M;22;167;68;Doble Grado en Sociología y Ciencias Políticas y de la Administración Pública;3
KD976298;MEMET MARZOA;MIGUEL MANUEL;H;22;198;64;Grado en Química;4
U88742;EL ALAMI ELGUEA;LEISY;M;68;169;82
KH258387;TALTAVULL ESCAPA;MARIA BERTHA;M;19;183;83;Grado en Ciencia y Tecnología de los Alimentos;4
J54183;MOMOITIO ALTADILL;BRENDA MARY;O;30;142;69
BC718883;PAGOLA FIDALGO;DIONISIO ANTONIO;H;20;187;68;Grado en Ingeniería Química;4
Y22250;ALEKSANDROVA BEGINES;PABLO MATEO;H;48;200;104
KM086601;ADSUAR ANSOLA;STEFAN BOGDAN;H;23;145;81;Grado en Traducción y Mediación Interlingüística: Inglés;1
SH590626;OBLANCA CANAL;RUTH CARMEN;M;21;188;58;Grado en Comunicación Audiovisual;1
NG789888;BRIME KRAFT;ADRIANA VANESSA;M;19;169;95;Grado en Psicología;3
G87083;TRAPERO CLARAMUNT;BRIGHT;H;28;200;73
U04323;CALLOL MAGANO;MARIA JUDITE;M;27;185;52
W88169;AGUI DRAGOI;ZAKIYA;M;56;199;59
K92985;LULL SABBAR;FIDEL ALBERTO;H;39;192;99
X25001;REPRESAS CALLE;TORIBIA;M;64;195;69
XG740031;VIDEGAIN YULIYANOVA;ANA AUXILIADORA;O;25;197;60;Grado en Nutrición Humana y Dietética;1
D40816;RIBERO FILOSO;IONELA CORINA;M;25;160;56
ZE935245;MEDIO GODOY;SOUHAIB;H;20;141;63;Grado en Óptica y Optometría;4
PE821370;BASCON MAGRE;MANUEL GERMAN;H;20;172;60;Grado en Filología Clásica;2
TL578053;WALO VIEIRO;AIYONG;H;20;164;50;Grado en Ciencia y Tecnología de los Alimentos;1
QH269281;PERALES GAUDES;WOLFGANG WALTER;H;18;141;95;Grado en Farmacia;3
OH870529;GRAHAM SANCHEZ MARISCAL;CARMEN IOANA;M;19;169;63;Doble Grado en Turismo y ADE;4
Y93515;MARCHENA CARLOS;PINO DOLORES;M;38;174;57
Z92278;SAUCEDO RIBALLO;MAYI;M;63;164;48
KX367608;ALONSO DE LINAJE FILGAIRA;GUILLEM JOAN;H;22;150;58;Grado en Biología;1
AC076504;BANOBRE GUART;GUSTAVO ADRIAN;H;20;151;94;Grado en Geografía y Medio Ambiente;3
WB768316;PEREZ CHUECOS CONTE;ALVARINA;M;22;166;54;Grado en Maestro/a en Educación Infantil;4
D56248;ITURRE TOLIVIA;ALEXIS JOSE;H;65;150;83
NK772532;VILLATORO COTADO;AUSTIN;H;21;168;105;Doble Grado en Sociología y Ciencias Políticas y de la Administración Pública;4
BV929795;AMELLER BURRUECO;MEIHUA;M;19;168;89;Doble Grado en Derecho y Criminología;2
GY479260;ARTAL OYAGA;CRISTIAN JAVIER;H;18;178;60;Grado en Ingeniería Multimedia;2
CK206452;VUELTA TAIPE;CARMEN ALMUDENA;O;23;190;51;Grado en Historia del Arte;1
XQ385080;NADEEM HERRAN;ARIE;H;22;186;99;Grado en Información y Documentación;2
HC699593;ROGLA ISABEL;NAYELI CARMEN;M;20;183;78;Grado en Economía;1
KQ734948;RIVADENEYRA CANELO;ANA ALEJANDRA;M;20;176;105;Grado en Periodismo;4
VY180843;LITE PENA;JOHAN DANIEL;H;21;141;83;Grado en Estudios Ingleses;4
TB721974;GASMI IRURETA;OSCAR TOMAS;H;19;199;54;Grado en Periodismo;2
RI375351;MORENO MANZANARO SANCHEZ AREVALO;MARGARITA ANGELES;O;21;199;53;Grado en Bioquímica y Ciencias Biomédicas;3
GM320228;LUCHA BERNE;CAMELIA CRISTINA;M;20;145;83;Grado en Historia;3
YV025999;ARTAZA ESPLUGUES;NABIL;H;20;179;89;Grado en Química;1
PH200207;CAPELLA ALCORISA;KEREN HAPUC;M;21;183;102;Doble Grado en Turismo y ADE;1
LL298941;CANUTO DOMECH;TOMAS EDUARDO;H;19;174;68;Grado en Finanzas y Contabilidad;2
MG135828;ANGUE GORGAN;JOANNE ELIZABETH;M;25;177;74;Grado en Biotecnología;3
CV512353;BONAFONT DEIVE;MAURICE JOHN;H;18;186;56;Grado en Trabajo Social;2
C21228;TRUCIOS DIAZ DELGADO;ALBERTO SALVADOR;H;53;140;85
CJ172972;BERNADO ALAYON;TEODOR ADRIAN;H;19;197;68;Grado en Criminología;3
ZX097773;LOINAZ COMOJO;LEYDY JOHANA;O;21;186;55;Grado en Economía;4
TS857600;ALMENDRO SABIN;MERY LUZ;M;18;157;62;Grado en Logopedia;1
Q48812;ZUMBA SISCAR;ANGEL MODESTO;H;41;185;99
FB570859;LESCANO MASCARENA;ALFREDO OSCAR;H;18;179;73;Grado en Ciencias de la Actividad Física y del Deporte;4
F67619;BONACHE LOSA;ANDRES CARLOS;H;42;152;93
VG191359;SANANDRES URAIN;SINAI;H;23;175;94;Grado en Administración y Dirección de Empresas (ADE);2
AS809828;CABEZA REMUJO;WLADIMIRO;H;24;196;55;Grado en Óptica y Optometría;4
HB027564;BALEA PLATT;CARLOS ISIDORO;H;18;142;51;Grado en Estudios Hispánicos;3
MX213759;ARCOS CARPENTE;BEATRIZ PATRICIA;M;19;167;99;Grado en Podología;1
X24043;ARANO PATEIRO;ITAI;H;34;192;67
X28421;DUGO GONDA;BENJAMIN JAMES;H;26;157;71
YR901511;MOSEGUE LAVELA;EVEDASTO;H;19;146;74;Grado en Maestro/a en Educación Primaria;1
NL272005;CHIRAN ORTELLADO;JAIME NICOLAS;H;23;177;99;Grado en Maestro/a en Educación Primaria;3
D87276;SOUSSI IRIBERRI;FRANCISZEK;H;47;147;59
QA662807;LIRIANO MARIMON;DOLORES LEONOR;M;23;192;64;Grado en Matemáticas;1
IN132562;ROTLLAN BALZA;IVAN RICARDO;H;23;165;67;Grado en Maestro/a en Educación Primaria;2
W17085;BRES EL ABDELLAOUI;AYLIN;M;58;163;50
UM034877;SANCHEZ CABEZUDO ALCEGA;DARA MARIA;M;22;144;81;Grado en Maestro/a en Educación Infantil;3
HZ723856;MERIN MARSINYACH;AMALIA ENCARNACION;M;24;154;85;Grado en Logopedia;3
AJ859570;STEFAN ILLESCAS;SENOVIA;M;21;154;57;Grado en Traducción y Mediación Interlingüística: Inglés;2
RV354568;MORIS RISSO;LUZ AURORA;M;21;144;79;Grado en Maestro/a en Educación Infantil;3
ZH650632;PECHO LEZAMETA;OSCAR ESTEBAN;H;23;192;57;Grado en Psicología;3
AO416410;MITJANA FORTUNA;SANDRA MILENA;M;22;174;61;Grado en Estudios Ingleses;1
QT446232;BAHIDA VILLULLAS;TOBY;H;19;165;51;Doble Grado en Farmacia y Nutrición Humana y Dietética;1
F57803;SUKIA NASTASE;SONIA NOEMI;M;46;163;46
UO463666;SANCHA SENA;PETRISOR;H;24;195;105;Grado en Filosofía;1
OY529192;DOSUNA ARROYAVE;RIMA;M;23;161;76;Grado en Negocios Internacionales;3
CT931354;BERNARD TOMLINSON;JUAN OCTAVIO;H;22;140;58;Grado en Geografía y Medio Ambiente;1
UA428999;GRABALOSA COMET;EVA TAMARA;O;19;183;46;Grado en Geografía y Medio Ambiente;2
T11926;MORESO ROCIO;JOSEP MARC;H;69;176;94
QD394164;MONTESINO GRIMALDO;JENNIFER MAY;M;21;177;66;Doble Grado en Farmacia y Nutrición Humana y Dietética;3
VX401166;MERELAS ANDRADE;ARTEMI;H;22;197;50;Grado en Maestro/a en Educación Primaria;2
ZR232501;BECH FAILDE;MARIANA MIRELA;M;18;156;72;Grado en Ingeniería Multimedia;2
WF561768;ESCUTIA PENARROJA;KEITH RICHARD;H;19;170;101;Grado en Odontología;2
E09598;ROLLE BESCOS;ABDOU LAHAT;H;32;151;101
YV452226;CASAMITJANA PORTILLA;ANA ITZIAR;M;20;165;85;Grado en Ingeniería Telemática;1
KA893481;ALQUINGA OGNYANOVA;ALVARA;M;22;198;79;Grado en Periodismo;1
CS050206;CAMPDERROS ZELAYA;LIDIA MAR;M;23;187;63;Grado en Maestro/a en Educación Infantil;3
EP823455;SANCHEZ CLEMENTE YANCE;ILLIA;H;24;189;54;Grado en Estudios Ingleses;3
QF178709;ZUBIAGA TRIS;DANIELE;H;24;153;94;Grado en Ciencias Políticas y de la Administración Pública;1
W93129;FORES ICART;FELIPE JULIAN;H;64;188;97
A71243;OLONA PENUELA;JESUS MATEO;H;29;154;45
P76630;SAVOV COIN;NICOLE PATRICIA;M;65;194;64
N12050;BEIS VERGARA;HERMOGENES;M;68;173;75
EX567803;GALENDE ZERHOUNI;VICENTE RAFAEL;H;22;191;47;Grado en Finanzas y Contabilidad;2
IT936038;RUIZ CAPILLAS BABARRO;JOEL ALEXANDER;H;19;180;55;Grado en Traducción y Mediación Interlingüística: Francés;2
MD743487;AMAS BERGANZA;LEANNE;M;21;191;71;Grado en Enfermería;3
D59718;LAMANA CALDARAS;MUHAMMAD USMAN;H;40;166;86
GG814007;RUIZ DE VELASCO PRADELL;RENI;M;18;177;46;Grado en Ingeniería Electrónica Industrial;3
HD752813;BUENOSVINOS POVEA;FERNANDO ALVARO;H;18;196;77;Grado en Psicología;1
AC113157;DEFEZ VIVIAN;NICOLE STEPHANIE;M;19;152;53;Grado en Lenguas Modernas y sus Literaturas;4
A50025;SUSINO BARRIOS;OBDULIA MARIA;M;34;190;96
DC749408;BENNANI MALLEN;MANUEL GONZALO;H;21;188;61;Doble Grado en ADE y Derecho;3
SN994915;ROVIRA AMAYUELAS;NARJES;M;21;190;89;Doble Grado en ADE y Derecho;4
IE270400;TRUCHADO SALDARRIAGA;MARIA CARMEN CONCEPCION;M;24;161;65;Grado en Economía;3
ZK233544;GALO ESTORS;ANTONIO MARIAN;H;19;164;99;Grado en Relaciones Laborales y Recursos Humanos;1
ZQ658739;MINGUET CIDONCHA;CLAUDIA MIRELA;M;24;195;67;Grado en Traducción y Mediación Interlingüística: Alemán;3
F34542;GUARNIDO ENDARA;ROBERT KENNETH;H;30;143;61
PU323495;ARCINIEGAS GALLARDO;ANALIA;M;20;183;54;Grado en Ingeniería Informática;4
ZN284464;SERANS LIZASOAIN;JOSSELYN NICOLE;M;22;165;81;Grado en Medicina;3
UU803934;SAENZ DE SANTA MARIA ROBSON;FRANCISCO FAUSTINO;H;20;199;79;Grado en Lenguas Modernas y sus Literaturas;2
AK618051;MATIA PALOU;PACIANO;H;22;145;82;Grado en Filología Clásica;2
BC269494;ACHIG OUAZZANI;STEFANIE;M;18;195;70;Doble Grado en Sociología y Ciencias Políticas y de la Administración Pública;1
MX344193;BARTEL VERA;CLAUDIA JOHANNA;M;23;184;76;Grado en Medicina;3
Z18421;BENAISA POSE;MENANA;M;36;193;91
FZ214958;CORREAS MARINERO;MANUEL NICOLAS;H;19;148;89;Grado en Matemáticas;3
KH805635;BARRIOLA VERD;ALBERTINA MARIA;M;19;156;56;Grado en Maestro/a en Educación Primaria;4
